tiempo_s,tiempo,posicion_norte,slow_cart,slow_end_tower,torre_0_x,torre_0_y,tramo_1_L_calculado,tramo_1_deform_m,tramo_1_desv_y,tramo_1_rumbo_deg,torre_1_x,torre_1_y,tramo_2_L_calculado,tramo_2_deform_m,tramo_2_desv_y,tramo_2_rumbo_deg,torre_2_x,torre_2_y,tramo_3_L_calculado,tramo_3_deform_m,tramo_3_desv_y,tramo_3_rumbo_deg,torre_3_x,torre_3_y,lat_e7,lon_e7,EΔd_mm,EΔrumbo_deg
6005,01h 40m 05s,119.909,False,False,12.3891,136.8785,50.0143,-0.0143,-11.3466,-13.1127,61.0993,125.5319,50.0,0.0,-11.2942,-13.0549,109.807,114.2376,50.0143,-0.0143,-11.2483,-12.9971,158.54,102.9893,,,112.9,-2.97
6006,01h 40m 06s,119.975,False,False,12.4006,136.9258,50.0138,-0.0138,-11.3104,-13.0702,61.1188,125.6154,50.0,0.0,-11.2942,-13.0548,109.8265,114.3212,50.0138,-0.0138,-11.2842,-13.0395,158.5507,103.037,,,117.3,-2.97
6007,01h 40m 07s,120.04,False,False,12.413,136.9728,50.013,-0.013,-11.2737,-13.0273,61.1388,125.6991,50.0,0.0,-11.294,-13.0547,109.8466,114.4051,50.013,-0.013,-11.3202,-13.082,158.5616,103.0849,,,121.1,-2.82
6008,01h 40m 08s,120.106,False,False,12.4245,137.0202,50.0129,-0.0129,-11.2373,-12.9845,61.1586,125.783,50.0,0.0,-11.2942,-13.0548,109.8663,114.4888,50.0128,-0.0128,-11.3569,-13.1252,158.5726,103.1319,,,125.2,-2.82
6009,01h 40m 09s,120.171,False,False,12.436,137.0669,50.0127,-0.0127,-11.2006,-12.9415,61.1783,125.8663,50.0,0.0,-11.2939,-13.0545,109.8861,114.5724,50.0126,-0.0126,-11.3929,-13.1676,158.5838,103.1795,,,129.3,-2.82
6010,01h 40m 10s,120.237,False,False,12.447,137.1144,50.0131,-0.0131,-11.1651,-12.8996,61.1979,125.9493,50.0,0.0,-11.2939,-13.0545,109.9057,114.6554,50.013,-0.013,-11.4286,-13.2095,158.5954,103.2269,,,133.4,-2.82
6011,01h 40m 11s,120.302,False,False,12.4596,137.1612,50.0125,-0.0125,-11.1287,-12.857,61.2182,126.0325,50.0,0.0,-11.2939,-13.0545,109.926,114.7386,50.0124,-0.0124,-11.4646,-13.252,158.6067,103.2741,,,136.8,-2.82
6012,01h 40m 12s,120.325,False,False,12.4701,137.2087,50.0129,-0.0129,-11.1762,-12.9127,61.2182,126.0325,50.0,0.0,-11.294,-13.0546,109.926,114.7386,50.0119,-0.0119,-11.4173,-13.1965,158.6173,103.3213,,,136.8,-2.82
6013,01h 40m 13s,120.349,False,False,12.4814,137.256,50.0124,-0.0124,-11.2235,-12.9685,61.2182,126.0325,50.0,0.0,-11.2939,-13.0545,109.926,114.7386,50.0117,-0.0117,-11.3697,-13.1406,158.6282,103.3689,,,136.8,-2.82
6014,01h 40m 14s,120.373,False,False,12.4933,137.303,50.0115,-0.0115,-11.2705,-13.0239,61.2182,126.0325,50.0,0.0,-11.2939,-13.0545,109.926,114.7386,50.0113,-0.0113,-11.3224,-13.0851,158.6388,103.4162,,,136.8,-2.82
6015,01h 40m 15s,120.396,False,False,12.504,137.35,50.0116,-0.0116,-11.3176,-13.0794,61.2182,126.0324,50.0,0.0,-11.2937,-13.0543,109.926,114.7387,50.0103,-0.0103,-11.2747,-13.0292,158.6489,103.464,,,136.8,-2.82
6016,01h 40m 16s,120.42,False,False,12.5143,137.3969,50.0123,-0.0123,-11.3646,-13.1344,61.2182,126.0323,50.0,0.0,-11.2935,-13.0541,109.926,114.7388,50.011,-0.011,-11.2277,-12.9738,158.6604,103.5111,,,136.8,-2.82
6017,01h 40m 17s,120.485,False,False,12.5257,137.4437,50.0118,-0.0118,-11.3282,-13.0917,61.2376,126.1154,50.0,0.0,-11.2932,-13.0537,109.9455,114.8222,50.0118,-0.0118,-11.2636,-13.0157,158.6724,103.5586,,,141.1,-2.82
6018,01h 40m 18s,120.55,False,False,12.5367,137.491,50.0113,-0.0113,-11.2926,-13.05,61.2564,126.1984,50.0,0.0,-11.2931,-13.0536,109.9644,114.9053,50.0113,-0.0113,-11.2987,-13.0572,158.6827,103.6066,,,145.9,-2.77
6019,01h 40m 19s,120.616,False,False,12.5471,137.5385,50.0117,-0.0117,-11.2566,-13.0076,61.2755,126.2819,50.0,0.0,-11.293,-13.0534,109.9835,114.9889,50.0117,-0.0117,-11.3346,-13.0993,158.6938,103.6544,,,150.6,-2.77
6020,01h 40m 20s,120.681,False,False,12.5584,137.5856,50.0115,-0.0115,-11.2204,-12.965,61.295,126.3653,50.0,0.0,-11.2929,-13.0533,110.003,115.0724,50.0115,-0.0115,-11.3706,-13.1416,158.7047,103.7018,,,154.8,-2.77
6021,01h 40m 21s,120.746,False,False,12.5702,137.6328,50.0115,-0.0115,-11.1847,-12.9231,61.315,126.4481,50.0,0.0,-11.293,-13.0535,110.023,115.1551,50.0115,-0.0115,-11.4065,-13.1839,158.7163,103.7486,,,158.5,-2.77
6022,01h 40m 22s,120.811,False,False,12.5807,137.68,50.0119,-0.0119,-11.1485,-12.8805,61.3341,126.5314,50.0,0.0,-11.293,-13.0535,110.0421,115.2384,50.0118,-0.0118,-11.4427,-13.2265,158.7272,103.7957,,,163.1,-2.77
6023,01h 40m 23s,120.835,False,False,12.5916,137.7267,50.0116,-0.0116,-11.1954,-12.9356,61.3341,126.5313,50.0,0.0,-11.2928,-13.0532,110.0421,115.2386,50.0117,-0.0117,-11.3954,-13.1708,158.7383,103.8431,,,163.1,-2.77
6024,01h 40m 24s,120.858,False,False,12.6038,137.7738,50.0104,-0.0104,-11.2424,-12.9912,61.3341,126.5314,50.0,0.0,-11.2929,-13.0533,110.0421,115.2385,50.0119,-0.0119,-11.3483,-13.1154,158.7494,103.8902,,,163.1,-2.77
6025,01h 40m 25s,120.882,False,False,12.6141,137.8208,50.0108,-0.0108,-11.2894,-13.0463,61.3341,126.5313,50.0,0.0,-11.2928,-13.0532,110.0421,115.2385,50.0119,-0.0119,-11.3013,-13.0601,158.7604,103.9372,,,163.1,-2.77
6026,01h 40m 26s,120.905,False,False,12.6254,137.8678,50.0105,-0.0105,-11.3364,-13.1018,61.3341,126.5314,50.0,0.0,-11.2929,-13.0533,110.0421,115.2385,50.0127,-0.0127,-11.2545,-13.0049,158.772,103.984,,,163.1,-2.77
6027,01h 40m 27s,120.929,False,False,12.6364,137.915,50.0105,-0.0105,-11.3837,-13.1573,61.3341,126.5313,50.0,0.0,-11.2927,-13.0531,110.0421,115.2386,50.0136,-0.0136,-11.2071,-12.9488,158.7839,104.0315,,,163.1,-2.77
6028,01h 40m 28s,120.995,False,False,12.6469,137.9624,50.0122,-0.0122,-11.3476,-13.1144,61.3547,126.6149,50.0,0.0,-11.2928,-13.0532,110.0628,115.3221,50.0122,-0.0122,-11.2434,-12.9919,158.7948,104.0787,,,166.3,-2.77
6029,01h 40m 29s,121.06,False,False,12.6582,138.0091,50.012,-0.012,-11.3108,-13.0713,61.3743,126.6982,50.0,0.0,-11.2927,-13.0531,110.0824,115.4056,50.012,-0.012,-11.28,-13.0349,158.8057,104.1256,,,170.5,-2.75
6030,01h 40m 30s,121.101,False,False,12.6582,138.0091,50.012,-0.012,-11.2274,-12.9731,61.3937,126.7817,50.0,0.0,-11.2927,-13.0531,110.1018,115.489,50.012,-0.012,-11.3634,-13.1331,158.8057,104.1256,,,174.9,-2.75
6031,01h 40m 31s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6032,01h 40m 32s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6033,01h 40m 33s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6034,01h 40m 34s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6035,01h 40m 35s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6036,01h 40m 36s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6037,01h 40m 37s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6038,01h 40m 38s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6039,01h 40m 39s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6040,01h 40m 40s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6041,01h 40m 41s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6042,01h 40m 42s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6043,01h 40m 43s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6044,01h 40m 44s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6045,01h 40m 45s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6046,01h 40m 46s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6047,01h 40m 47s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6048,01h 40m 48s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6049,01h 40m 49s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6050,01h 40m 50s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6051,01h 40m 51s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6052,01h 40m 52s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6053,01h 40m 53s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6054,01h 40m 54s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6055,01h 40m 55s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6056,01h 40m 56s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6057,01h 40m 57s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6058,01h 40m 58s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6059,01h 40m 59s,121.143,False,False,12.6582,138.0091,50.0123,-0.0123,-11.1445,-12.8756,61.413,126.8646,50.0,0.0,-11.2927,-13.0531,110.121,115.5719,50.0122,-0.0122,-11.4463,-13.2306,158.8057,104.1256,,,179.3,-2.75
6060,01h 41m 00s,121.167,False,False,12.668,138.0567,50.0133,-0.0133,-11.192,-12.9312,61.413,126.8647,50.0,0.0,-11.2928,-13.0532,110.121,115.5719,50.0118,-0.0118,-11.3991,-13.1752,158.8164,104.1728,,,179.3,-2.75
6061,01h 41m 01s,121.19,False,False,12.6793,138.104,50.0129,-0.0129,-11.2393,-12.9868,61.413,126.8647,50.0,0.0,-11.2929,-13.0533,110.121,115.5718,50.0124,-0.0124,-11.3522,-13.1198,158.828,104.2196,,,179.3,-2.75
6062,01h 41m 02s,121.214,False,False,12.6915,138.1506,50.0115,-0.0115,-11.2859,-13.0421,61.413,126.8647,50.0,0.0,-11.2928,-13.0532,110.121,115.5719,50.0123,-0.0123,-11.305,-13.0643,158.8388,104.2669,,,179.3,-2.75
6063,01h 41m 03s,121.237,False,False,12.702,138.1982,50.0121,-0.0121,-11.3336,-13.098,61.413,126.8647,50.0,0.0,-11.2928,-13.0532,110.121,115.5719,50.0124,-0.0124,-11.2575,-13.0085,158.8499,104.3143,,,179.3,-2.75
6064,01h 41m 04s,121.261,False,False,12.7126,138.2458,50.0125,-0.0125,-11.3811,-13.1537,61.413,126.8647,50.0,0.0,-11.2929,-13.0533,110.121,115.5718,50.0116,-0.0116,-11.2101,-12.9529,158.86,104.3617,,,179.3,-2.75
6065,01h 41m 05s,121.327,False,False,12.7228,138.2928,50.0124,-0.0124,-11.3442,-13.1103,61.4316,126.9486,50.0,0.0,-11.2926,-13.053,110.1397,115.656,50.0125,-0.0125,-11.2467,-12.9957,158.8712,104.4093,,,184.5,-2.75
6066,01h 41m 06s,121.392,False,False,12.734,138.3396,50.0123,-0.0123,-11.3075,-13.0672,61.4512,127.0321,50.0,0.0,-11.2925,-13.0529,110.1593,115.7396,50.0123,-0.0123,-11.2831,-13.0385,158.8823,104.4566,,,188.7,-2.75
6067,01h 41m 07s,121.457,False,False,12.7449,138.3872,50.0119,-0.0119,-11.2719,-13.0254,61.47,127.1154,50.0,0.0,-11.2926,-13.0529,110.1781,115.8228,50.0119,-0.0119,-11.3186,-13.0804,158.8923,104.5042,,,193.6,-2.75
6068,01h 41m 08s,121.523,False,False,12.7564,138.4338,50.0114,-0.0114,-11.235,-12.9822,61.4896,127.1988,50.0,0.0,-11.2924,-13.0528,110.1977,115.9064,50.0114,-0.0114,-11.355,-13.1233,158.903,104.5514,,,197.9,-3.06
6069,01h 41m 09s,121.588,False,False,12.7667,138.4806,50.0121,-0.0121,-11.1984,-12.939,61.509,127.2822,50.0,0.0,-11.2922,-13.0525,110.2172,115.99,50.0121,-0.0121,-11.3913,-13.1659,158.9147,104.5987,,,202.2,-3.06
6070,01h 41m 10s,121.653,False,False,12.7768,138.5275,50.0132,-0.0132,-11.1622,-12.8961,61.5285,127.3654,50.0,0.0,-11.2919,-13.0522,110.2367,116.0734,50.0131,-0.0131,-11.4276,-13.2083,158.9268,104.6458,,,206.5,-3.06
6071,01h 41m 11s,121.718,False,False,12.7879,138.575,50.0138,-0.0138,-11.1266,-12.8541,61.5483,127.4484,50.0,0.0,-11.292,-13.0523,110.2565,116.1564,50.0137,-0.0137,-11.4635,-13.2504,158.9387,104.6929,,,210.3,-3.06
6072,01h 41m 12s,121.742,False,False,12.7982,138.6222,50.0142,-0.0142,-11.1738,-12.9096,61.5483,127.4484,50.0,0.0,-11.2919,-13.0522,110.2565,116.1565,50.0136,-0.0136,-11.4162,-13.1948,158.9498,104.7403,,,210.3,-3.06
6073,01h 41m 13s,121.766,False,False,12.8076,138.6696,50.0157,-0.0157,-11.2213,-12.965,61.5483,127.4483,50.0,0.0,-11.2917,-13.0519,110.2566,116.1566,50.0135,-0.0135,-11.3686,-13.1388,158.9608,104.788,,,210.3,-3.06
6074,01h 41m 14s,121.789,False,False,12.8184,138.7167,50.0158,-0.0158,-11.2685,-13.0205,61.5482,127.4482,50.0,0.0,-11.2915,-13.0517,110.2566,116.1567,50.0133,-0.0133,-11.3211,-13.083,158.9717,104.8355,,,210.3,-3.06
6075,01h 41m 15s,121.813,False,False,12.8294,138.764,50.0157,-0.0157,-11.3159,-13.0762,61.5482,127.4481,50.0,0.0,-11.2914,-13.0516,110.2566,116.1567,50.0129,-0.0129,-11.2734,-13.027,158.9824,104.8833,,,210.3,-3.06
6076,01h 41m 16s,121.837,False,False,12.8398,138.8109,50.0162,-0.0162,-11.3628,-13.1313,61.5482,127.448,50.0,0.0,-11.2912,-13.0513,110.2566,116.1568,50.0123,-0.0123,-11.226,-12.9714,158.9928,104.9308,,,210.3,-3.06
6077,01h 41m 17s,121.903,False,False,12.8516,138.8578,50.0134,-0.0134,-11.3254,-13.088,61.5658,127.5324,50.0,0.0,-11.2911,-13.0512,110.2742,116.2413,50.0134,-0.0134,-11.2628,-13.0143,159.003,104.9786,,,216.7,-3.06
6078,01h 41m 18s,121.968,False,False,12.8629,138.9049,50.0132,-0.0132,-11.2888,-13.045,61.5855,127.6161,50.0,0.0,-11.2909,-13.051,110.294,116.3253,50.0132,-0.0132,-11.2989,-13.0569,159.0141,105.0263,,,220.9,-3.06
6079,01h 41m 19s,122.033,False,False,12.8745,138.9515,50.0126,-0.0126,-11.2526,-13.0025,61.6049,127.699,50.0,0.0,-11.2905,-13.0506,110.3134,116.4084,50.0126,-0.0126,-11.3342,-13.0986,159.0248,105.0742,,,225.1,-3.04
6080,01h 41m 20s,122.098,False,False,12.8852,138.9986,50.013,-0.013,-11.2167,-12.9603,61.6242,127.7819,50.0,0.0,-11.2903,-13.0503,110.3328,116.4916,50.013,-0.013,-11.3697,-13.1402,159.0363,105.1219,,,229.4,-3.04
6081,01h 41m 21s,122.164,False,False,12.8969,139.0461,50.0127,-0.0127,-11.1811,-12.9186,61.6437,127.865,50.0,0.0,-11.2903,-13.0503,110.3523,116.5747,50.0126,-0.0126,-11.4051,-13.182,159.0471,105.1696,,,233.6,-3.04
6082,01h 41m 22s,122.229,False,False,12.9075,139.0938,50.0132,-0.0132,-11.1457,-12.8767,61.6629,127.9482,50.0,0.0,-11.2904,-13.0504,110.3715,116.6577,50.0131,-0.0131,-11.441,-13.2241,159.0584,105.2167,,,238.1,-3.04
6083,01h 41m 23s,122.253,False,False,12.9188,139.1415,50.0128,-0.0128,-11.1933,-12.9328,61.6629,127.9482,50.0,0.0,-11.2904,-13.0504,110.3715,116.6578,50.0142,-0.0142,-11.3935,-13.1679,159.0706,105.2642,,,238.1,-3.04
6084,01h 41m 24s,122.277,False,False,12.9306,139.1889,50.012,-0.012,-11.2407,-12.9888,61.6629,127.9483,50.0,0.0,-11.2906,-13.0506,110.3715,116.6577,50.0132,-0.0132,-11.3462,-13.1125,159.0806,105.3115,,,238.1,-3.04
6085,01h 41m 25s,122.3,False,False,12.9424,139.2356,50.0109,-0.0109,-11.2873,-13.0439,61.6629,127.9482,50.0,0.0,-11.2906,-13.0506,110.3715,116.6577,50.0141,-0.0141,-11.2994,-13.0573,159.0924,105.3582,,,238.1,-3.04
6086,01h 41m 26s,122.324,False,False,12.9539,139.2829,50.0105,-0.0105,-11.3347,-13.0997,61.6629,127.9483,50.0,0.0,-11.2906,-13.0507,110.3715,116.6577,50.0142,-0.0142,-11.2522,-13.0017,159.1035,105.4055,,,238.1,-3.04
6087,01h 41m 27s,122.347,False,False,12.9651,139.3302,50.0103,-0.0103,-11.3819,-13.1553,61.6629,127.9483,50.0,0.0,-11.2907,-13.0508,110.3714,116.6576,50.0149,-0.0149,-11.2052,-12.9463,159.115,105.4524,,,238.1,-3.04
6088,01h 41m 28s,122.412,False,False,12.9761,139.3773,50.0119,-0.0119,-11.3456,-13.1122,61.6841,128.0316,50.0,0.0,-11.2907,-13.0508,110.3926,116.7409,50.0119,-0.0119,-11.2412,-12.9893,159.1248,105.4998,,,240.8,-3.04
6089,01h 41m 29s,122.478,False,False,12.9874,139.4246,50.0114,-0.0114,-11.3098,-13.0702,61.7032,128.1148,50.0,0.0,-11.2907,-13.0508,110.4117,116.8241,50.0114,-0.0114,-11.2768,-13.0314,159.1352,105.5472,,,245.3,-3.04
6090,01h 41m 30s,122.519,False,False,12.9874,139.4246,50.0115,-0.0115,-11.2266,-12.9723,61.7225,128.198,50.0,0.0,-11.2907,-13.0508,110.431,116.9073,50.0114,-0.0114,-11.3601,-13.1293,159.1352,105.5472,,,249.8,-2.76
6091,01h 41m 31s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6092,01h 41m 32s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6093,01h 41m 33s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6094,01h 41m 34s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6095,01h 41m 35s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6096,01h 41m 36s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6097,01h 41m 37s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6098,01h 41m 38s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6099,01h 41m 39s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6100,01h 41m 40s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6101,01h 41m 41s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6102,01h 41m 42s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6103,01h 41m 43s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6104,01h 41m 44s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
6105,01h 41m 45s,122.561,False,False,12.9874,139.4246,50.0117,-0.0117,-11.1431,-12.8742,61.7419,128.2815,50.0,0.0,-11.2907,-13.0508,110.4504,116.9907,50.0116,-0.0116,-11.4435,-13.2274,159.1352,105.5472,,,254.2,-2.76
